date,time,sku,warehouse,warehouse_cell_id,operation,invoice,expiration_date,operation_cost,comment
16-May-2022,13:57:53,FO9562,A39,7116,move,33093146,01-Dec-2022,-257.97,
17-May-2022,04:59:27,FK6134,D5,6819,move,07619160,03-Aug-2023,-251.49,necessary action
25-May-2022,08:44:59,AS6041,B3,1990,move,20730242,19-Jan-2023,-125.66,moving AS6041 from A48:5382 to B3:1990 under 20730242 invoice
28-May-2022,23:59:27,MG9063,B3,4005,move,90752839,05-Jun-2022,-274.06,necessary action
04-Jun-2022,23:55:58,DY8515,A32,4190,move,19411031,11-Feb-2023,-240.37,
06-Jun-2022,05:47:17,LL2071,A39,6334,move,83141377,28-Apr-2023,-168.15,necessary action
08-Jun-2022,04:21:03,CS5184,B3,0215,first_arrival,55747688,12-Dec-2022,-126319.76,arrived safely
08-Jun-2022,04:21:03,LF8067,B3,3247,first_arrival,55747688,04-Jul-2022,-126319.76,
08-Jun-2022,04:21:03,WZ6477,B3,6200,first_arrival,55747688,01-Dec-2022,-126319.76,operation_cost = purchase_cost + delivery_cost
08-Jun-2022,04:21:03,RK5802,B3,2693,first_arrival,55747688,09-Aug-2023,-126319.76,arrived safely
08-Jun-2022,04:21:03,HP6801,B3,1979,first_arrival,55747688,05-Oct-2022,-126319.76,operation_cost = purchase_cost + delivery_cost
08-Jun-2022,04:21:03,EE3041,B3,2744,first_arrival,55747688,14-Apr-2023,-126319.76,
08-Jun-2022,04:21:03,BW0285,B3,4623,first_arrival,55747688,11-Apr-2023,-126319.76,
08-Jun-2022,04:21:03,TU3721,B3,7241,first_arrival,55747688,23-Nov-2022,-126319.76,arrived safely
08-Jun-2022,04:21:03,LA6802,B3,0907,first_arrival,55747688,04-Nov-2022,-126319.76,operation_cost = purchase_cost + delivery_cost
17-Jun-2022,06:27:40,YA8389,A39,0413,first_arrival,68418647,10-Sep-2022,-206626.58,
17-Jun-2022,06:27:40,SG5047,A39,6319,first_arrival,68418647,24-Jan-2023,-206626.58,
17-Jun-2022,06:27:40,JO9892,A39,4420,first_arrival,68418647,10-Jul-2022,-206626.58,operation_cost = purchase_cost + delivery_cost
17-Jun-2022,06:27:40,VI8713,A39,8922,first_arrival,68418647,15-Nov-2022,-206626.58,arrived safely
17-Jun-2022,06:27:40,GB5633,A39,9136,first_arrival,68418647,03-Jun-2023,-206626.58,
17-Jun-2022,06:27:40,XD5612,A39,9313,first_arrival,68418647,27-May-2023,-206626.58,arrived safely
17-Jun-2022,06:27:40,FH8893,A39,5317,first_arrival,68418647,21-Jul-2023,-206626.58,
17-Jun-2022,06:27:40,MK6456,A39,5434,first_arrival,68418647,12-Jun-2023,-206626.58,arrived safely
17-Jun-2022,06:27:40,HU9059,A39,9794,first_arrival,68418647,18-Jan-2023,-206626.58,
17-Jun-2022,06:27:40,IC2945,A39,6191,first_arrival,68418647,17-Jun-2023,-206626.58,operation_cost = purchase_cost + delivery_cost
17-Jun-2022,06:27:40,GF7103,A39,2250,first_arrival,68418647,09-Oct-2022,-206626.58,
18-Jun-2022,02:29:16,BW0285,C22,0130,move,11466028,11-Apr-2023,-315.27,
19-Jun-2022,08:25:54,YS7898,A48,7244,move,64958365,24-Mar-2023,-363.07,moving YS7898 from C22:4969 to A48:7244 under 64958365 invoice
27-Jun-2022,07:46:33,VI8713,C22,0489,move,53091710,15-Nov-2022,-249.65,moving VI8713 from A39:8922 to C22:0489 under 53091710 invoice
07-Jul-2022,20:43:58,HO0296,A48,3879,first_arrival,23545704,10-Nov-2022,-122719.57,operation_cost = purchase_cost + delivery_cost
07-Jul-2022,20:43:58,ER9982,A48,8933,first_arrival,23545704,03-Jun-2023,-122719.57,
07-Jul-2022,20:43:58,MJ5833,A48,4464,first_arrival,23545704,20-Aug-2022,-122719.57,arrived safely
07-Jul-2022,20:43:58,IJ0272,A48,7922,first_arrival,23545704,20-Oct-2022,-122719.57,arrived safely
07-Jul-2022,20:43:58,RO9910,A48,2345,first_arrival,23545704,09-May-2023,-122719.57,arrived safely
07-Jul-2022,20:43:58,EM2869,A48,8536,first_arrival,23545704,10-May-2023,-122719.57,arrived safely
07-Jul-2022,20:43:58,XI1241,A48,9446,first_arrival,23545704,22-Sep-2022,-122719.57,
07-Jul-2022,20:43:58,PG8388,A48,5919,first_arrival,23545704,11-Oct-2022,-122719.57,
09-Jul-2022,08:03:09,LL2071,B14,0238,move,26441006,28-Apr-2023,-220.65,
11-Jul-2022,03:03:27,FH8893,A25,7436,move,87440832,21-Jul-2023,-414.57,necessary action
11-Jul-2022,21:19:17,WZ6477,A39,8744,move,57701605,01-Dec-2022,-250.79,necessary action
12-Jul-2022,04:45:47,PG8388,C22,0238,move,41135149,11-Oct-2022,-250.73,necessary action
13-Jul-2022,10:08:59,VI8713,A39,6302,move,60042146,15-Nov-2022,-400.91,necessary action
14-Jul-2022,08:33:10,PB5726,D5,9974,sale,07755815,12-Dec-2022,13690.48,finally
14-Jul-2022,18:34:11,ZR3664,B14,9433,first_arrival,15719359,22-Aug-2022,-28426.96,
14-Jul-2022,18:34:11,IL3674,B14,4000,first_arrival,15719359,11-Jun-2023,-28426.96,operation_cost = purchase_cost + delivery_cost
14-Jul-2022,18:34:11,QN6023,B14,2948,first_arrival,15719359,04-Oct-2022,-28426.96,arrived safely
14-Jul-2022,18:34:11,BC9359,B14,2816,first_arrival,15719359,03-Aug-2022,-28426.96,arrived safely
14-Jul-2022,18:34:11,LA2090,B14,6940,first_arrival,15719359,17-Jul-2023,-28426.96,arrived safely
14-Jul-2022,18:34:11,EQ8720,B14,1436,first_arrival,15719359,03-Oct-2022,-28426.96,operation_cost = purchase_cost + delivery_cost
14-Jul-2022,18:34:11,VY1236,B14,3313,first_arrival,15719359,05-Sep-2022,-28426.96,arrived safely
14-Jul-2022,18:34:11,FL5428,B14,8716,first_arrival,15719359,18-Nov-2022,-28426.96,operation_cost = purchase_cost + delivery_cost
14-Jul-2022,18:34:11,DW4259,B14,9492,first_arrival,15719359,14-Jul-2023,-28426.96,operation_cost = purchase_cost + delivery_cost
14-Jul-2022,18:34:11,RD8794,B14,8024,first_arrival,15719359,01-Sep-2022,-28426.96,operation_cost = purchase_cost + delivery_cost
14-Jul-2022,18:34:11,LQ1288,B14,4902,first_arrival,15719359,12-Nov-2022,-28426.96,operation_cost = purchase_cost + delivery_cost
16-Jul-2022,22:38:17,BC9359,C22,0510,move,81150597,03-Aug-2022,-193.52,
17-Jul-2022,16:41:44,ZG4165,A39,9154,move,98161698,25-May-2022,-147.23,moving ZG4165 from B3:3559 to A39:9154 under 98161698 invoice
18-Jul-2022,11:08:35,JJ7671,D44,9880,first_arrival,47078331,15-Jul-2023,-11951.87,
18-Jul-2022,11:08:35,SU9391,D44,0156,first_arrival,47078331,28-Dec-2022,-11951.87,arrived safely
18-Jul-2022,11:08:35,SA2050,D44,5006,first_arrival,47078331,10-Nov-2022,-11951.87,operation_cost = purchase_cost + delivery_cost
18-Jul-2022,11:08:35,EE8820,D44,7480,first_arrival,47078331,18-Feb-2023,-11951.87,arrived safely
18-Jul-2022,11:08:35,IL4791,D44,3954,first_arrival,47078331,19-Jul-2023,-11951.87,operation_cost = purchase_cost + delivery_cost
18-Jul-2022,11:08:35,EU5379,D44,4991,first_arrival,47078331,17-May-2023,-11951.87,operation_cost = purchase_cost + delivery_cost
18-Jul-2022,11:08:35,DH1428,D44,6206,first_arrival,47078331,23-Jun-2023,-11951.87,arrived safely
18-Jul-2022,11:08:35,QR0110,D44,6470,first_arrival,47078331,29-Jun-2023,-11951.87,
18-Jul-2022,11:08:35,KP8645,D44,3767,first_arrival,47078331,05-Jun-2023,-11951.87,operation_cost = purchase_cost + delivery_cost
18-Jul-2022,11:08:35,AK6910,D44,0877,first_arrival,47078331,28-Sep-2022,-11951.87,
22-Jul-2022,00:27:33,ZG3763,A25,7876,first_arrival,92657680,20-Apr-2023,-3764.86,arrived safely
22-Jul-2022,00:27:33,CO1564,A25,9283,first_arrival,92657680,25-Jan-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,GA4302,A25,9704,first_arrival,92657680,30-Jul-2022,-3764.86,arrived safely
22-Jul-2022,00:27:33,LL4458,A25,3951,first_arrival,92657680,08-Aug-2022,-3764.86,arrived safely
22-Jul-2022,00:27:33,BA7782,A25,0641,first_arrival,92657680,06-Aug-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,KR0885,A25,2064,first_arrival,92657680,29-Jun-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,SC5355,A25,8306,first_arrival,92657680,15-May-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,HP9925,A25,5083,first_arrival,92657680,16-Jun-2023,-3764.86,
22-Jul-2022,00:27:33,PT3405,A25,9239,first_arrival,92657680,14-Mar-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,MI8437,A25,6867,first_arrival,92657680,26-Feb-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
22-Jul-2022,00:27:33,KR4776,A25,4375,first_arrival,92657680,21-Oct-2022,-3764.86,
22-Jul-2022,00:27:33,TX0148,A25,3203,first_arrival,92657680,10-Apr-2023,-3764.86,operation_cost = purchase_cost + delivery_cost
25-Jul-2022,02:28:50,EE8820,D44,7480,sale,47078331,18-Feb-2023,6311.96,finally
25-Jul-2022,04:47:47,IL4791,A39,7450,move,61913623,19-Jul-2023,-371.99,necessary action
26-Jul-2022,07:41:30,JK5738,A39,3625,first_arrival,52613661,03-Feb-2023,-63510.94,arrived safely
26-Jul-2022,07:41:30,BW2889,A39,4382,first_arrival,52613661,14-Mar-2023,-63510.94,arrived safely
26-Jul-2022,07:41:30,GI3025,A39,4036,first_arrival,52613661,02-Feb-2023,-63510.94,operation_cost = purchase_cost + delivery_cost
26-Jul-2022,07:41:30,EA1338,A39,3632,first_arrival,52613661,05-Jun-2023,-63510.94,operation_cost = purchase_cost + delivery_cost
26-Jul-2022,07:41:30,ER8599,A39,7994,first_arrival,52613661,27-Apr-2023,-63510.94,
26-Jul-2022,07:41:30,SP1113,A39,9496,first_arrival,52613661,16-Nov-2022,-63510.94,
27-Jul-2022,18:47:27,QX1469,D5,1111,move,33262000,28-Mar-2023,-108.35,necessary action
28-Jul-2022,04:22:31,DY8515,A32,4190,sale,19411031,11-Feb-2023,3779.10,finally
04-Aug-2022,00:50:44,EE3041,D5,7712,move,50618584,14-Apr-2023,-263.48,necessary action
04-Aug-2022,09:22:34,HY0212,A32,5326,move,80288580,04-Jun-2023,-268.35,necessary action
06-Aug-2022,20:12:21,LF8067,B3,3247,dispose,55747688,04-Jul-2022,-131.24,:`(
09-Aug-2022,03:06:30,LQ1288,B3,1338,move,83664359,12-Nov-2022,-404.15,moving LQ1288 from B14:4902 to B3:1338 under 83664359 invoice
10-Aug-2022,22:17:21,ZP4109,D5,8405,move,05928000,18-Mar-2023,-333.31,necessary action
11-Aug-2022,05:23:13,RZ4957,A32,8956,move,41826401,10-Jun-2023,-338.13,necessary action
11-Aug-2022,11:23:13,EQ8720,D44,1661,move,56630288,03-Oct-2022,-420.37,moving EQ8720 from B14:1436 to D44:1661 under 56630288 invoice
12-Aug-2022,06:12:37,BF6328,A32,0556,move,43336044,16-Feb-2023,-301.17,moving BF6328 from B14:9877 to A32:0556 under 43336044 invoice
14-Aug-2022,16:01:45,KM8797,B3,0785,move,03956687,01-Nov-2022,-460.97,necessary action
15-Aug-2022,06:52:26,LR2872,C22,7613,move,10303135,30-Mar-2023,-399.70,necessary action
18-Aug-2022,05:59:07,RK5802,A39,0535,move,57223593,09-Aug-2023,-378.96,moving RK5802 from B3:2693 to A39:0535 under 57223593 invoice
19-Aug-2022,02:43:24,EQ8720,D5,6745,move,30666919,03-Oct-2022,-289.03,
19-Aug-2022,22:05:30,JC5958,A39,1298,move,36660757,22-Feb-2023,-147.45,necessary action
21-Aug-2022,15:11:53,EQ8720,D5,6745,sale,30666919,03-Oct-2022,22060.06,finally
21-Aug-2022,23:27:17,IC2945,A39,6191,sale,68418647,17-Jun-2023,27800.81,finally
23-Aug-2022,07:10:07,JK5738,A39,3625,sale,52613661,03-Feb-2023,16824.90,yay
24-Aug-2022,19:17:20,EI6275,A32,8957,move,52459081,30-Apr-2023,-403.54,moving EI6275 from D44:4184 to A32:8957 under 52459081 invoice
25-Aug-2022,08:51:01,VY1236,D44,0814,move,89254927,05-Sep-2022,-180.94,
26-Aug-2022,01:40:17,RZ4957,A32,8956,sale,41826401,10-Jun-2023,23298.38,finally
27-Aug-2022,07:35:50,RC9882,D5,4846,first_arrival,82619399,04-Nov-2022,-42883.39,arrived safely
27-Aug-2022,07:35:50,YC5293,D5,6463,first_arrival,82619399,09-Nov-2022,-42883.39,arrived safely
27-Aug-2022,07:35:50,FG3776,D5,1206,first_arrival,82619399,30-Nov-2022,-42883.39,
28-Aug-2022,03:45:34,ZG3763,D44,5861,move,25783550,20-Apr-2023,-309.45,
28-Aug-2022,11:37:13,VY1236,A25,5356,move,50050879,05-Sep-2022,-135.19,necessary action
30-Aug-2022,12:47:14,XI1241,A39,2517,move,40467723,22-Sep-2022,-334.62,necessary action
31-Aug-2022,21:04:37,LQ1288,A39,6443,move,83733619,12-Nov-2022,-338.73,
02-Sep-2022,02:04:11,CV2159,A39,9428,move,49835702,19-Sep-2022,-101.24,moving CV2159 from D44:4633 to A39:9428 under 49835702 invoice
04-Sep-2022,23:19:50,DM5742,D44,1599,first_arrival,04773532,12-Jul-2023,-140825.27,operation_cost = purchase_cost + delivery_cost
04-Sep-2022,23:19:50,MV8317,D44,8449,first_arrival,04773532,30-Jul-2023,-140825.27,operation_cost = purchase_cost + delivery_cost
04-Sep-2022,23:19:50,RG2411,D44,5175,first_arrival,04773532,10-Jan-2023,-140825.27,arrived safely
04-Sep-2022,23:19:50,UM3540,D44,2106,first_arrival,04773532,08-Jan-2023,-140825.27,arrived safely
04-Sep-2022,23:19:50,WZ6051,D44,1883,first_arrival,04773532,19-Mar-2023,-140825.27,operation_cost = purchase_cost + delivery_cost
04-Sep-2022,23:19:50,HD8317,D44,0236,first_arrival,04773532,10-Mar-2023,-140825.27,operation_cost = purchase_cost + delivery_cost
04-Sep-2022,23:19:50,PJ9320,D44,0108,first_arrival,04773532,09-Apr-2023,-140825.27,operation_cost = purchase_cost + delivery_cost
04-Sep-2022,23:19:50,YX0577,D44,2756,first_arrival,04773532,28-Apr-2023,-140825.27,
05-Sep-2022,06:56:39,ER8599,A48,1010,move,86141219,27-Apr-2023,-204.08,necessary action
05-Sep-2022,18:38:05,IJ0272,A25,9201,move,43220212,20-Oct-2022,-107.92,necessary action
06-Sep-2022,05:08:40,DM5742,A25,5327,move,46157589,12-Jul-2023,-328.31,
06-Sep-2022,05:36:16,PF6491,A39,4108,move,69728342,17-Jun-2023,-198.30,moving PF6491 from B14:7336 to A39:4108 under 69728342 invoice
10-Sep-2022,07:44:01,JE3282,A25,7721,move,52480407,29-Aug-2022,-249.36,
10-Sep-2022,19:24:02,WZ6477,A39,8744,sale,57701605,01-Dec-2022,17504.58,yay
13-Sep-2022,14:26:30,OB6983,C22,3593,first_arrival,37152772,03-Apr-2023,-122098.71,operation_cost = purchase_cost + delivery_cost
13-Sep-2022,14:26:30,LS4297,C22,0425,first_arrival,37152772,29-Jan-2023,-122098.71,
13-Sep-2022,14:26:30,YX0385,C22,1451,first_arrival,37152772,01-Jan-2023,-122098.71,arrived safely
13-Sep-2022,14:26:30,OV6660,C22,5592,first_arrival,37152772,21-Jan-2023,-122098.71,arrived safely
13-Sep-2022,14:26:30,PJ2110,C22,8218,first_arrival,37152772,24-Jun-2023,-122098.71,operation_cost = purchase_cost + delivery_cost
13-Sep-2022,14:26:30,NE1466,C22,6181,first_arrival,37152772,27-Dec-2022,-122098.71,
13-Sep-2022,14:26:30,AN9540,C22,7025,first_arrival,37152772,17-Dec-2022,-122098.71,operation_cost = purchase_cost + delivery_cost
13-Sep-2022,14:26:30,VW8232,C22,4001,first_arrival,37152772,02-Nov-2022,-122098.71,operation_cost = purchase_cost + delivery_cost
13-Sep-2022,14:26:30,CR8861,C22,3288,first_arrival,37152772,14-Jul-2023,-122098.71,arrived safely
14-Sep-2022,20:46:14,IY9531,D44,1001,move,99019130,04-Jun-2022,-108.30,moving IY9531 from A48:5028 to D44:1001 under 99019130 invoice
16-Sep-2022,00:08:08,ZG3763,D44,5861,sale,25783550,20-Apr-2023,23026.86,
16-Sep-2022,07:54:19,PJ9320,D5,8290,move,70485973,09-Apr-2023,-474.11,necessary action
16-Sep-2022,08:59:40,LL4458,B3,4251,move,50298171,08-Aug-2022,-344.39,
17-Sep-2022,16:40:03,OV6660,C22,5592,sale,37152772,21-Jan-2023,11005.81,yay
19-Sep-2022,08:47:01,BW0285,A32,2124,move,37278508,11-Apr-2023,-114.76,
19-Sep-2022,14:22:31,WN6373,D5,5167,first_arrival,82569778,29-Jul-2023,-88235.27,operation_cost = purchase_cost + delivery_cost
19-Sep-2022,14:22:31,VD6597,D5,4029,first_arrival,82569778,28-May-2023,-88235.27,arrived safely
19-Sep-2022,14:22:31,IW3475,D5,6337,first_arrival,82569778,29-Apr-2023,-88235.27,operation_cost = purchase_cost + delivery_cost
19-Sep-2022,14:22:31,HM3100,D5,2502,first_arrival,82569778,11-Dec-2022,-88235.27,arrived safely
19-Sep-2022,14:22:31,AN3158,D5,1665,first_arrival,82569778,06-Jun-2023,-88235.27,arrived safely
19-Sep-2022,14:22:31,QV6087,D5,8245,first_arrival,82569778,02-Mar-2023,-88235.27,
19-Sep-2022,15:00:16,LQ1288,A39,6443,sale,83733619,12-Nov-2022,13981.36,finally
21-Sep-2022,03:06:13,JO9892,D44,6757,move,22557506,10-Jul-2022,-378.78,necessary action
22-Sep-2022,06:30:50,HM3100,A39,6027,move,10686378,11-Dec-2022,-225.01,
23-Sep-2022,08:36:16,TX0148,D5,0120,move,97582843,10-Apr-2023,-291.70,moving TX0148 from A25:3203 to D5:0120 under 97582843 invoice
23-Sep-2022,13:58:47,DH1428,A48,7188,move,95142514,23-Jun-2023,-439.79,
25-Sep-2022,04:22:37,RD8794,B3,5864,move,39205111,01-Sep-2022,-462.34,
25-Sep-2022,13:09:20,ZR3664,B3,4769,move,36026880,22-Aug-2022,-106.88,necessary action
26-Sep-2022,13:55:20,DM5742,A32,9429,move,94013318,12-Jul-2023,-355.26,necessary action
26-Sep-2022,19:33:52,PJ2110,A39,8736,move,20799727,24-Jun-2023,-416.04,necessary action
28-Sep-2022,05:32:24,LA6802,D44,4025,move,36040029,04-Nov-2022,-161.35,necessary action
29-Sep-2022,07:42:27,DH1428,A48,7188,sale,95142514,23-Jun-2023,20535.18,finally
30-Sep-2022,01:16:21,ZR3664,D44,7505,move,32362650,22-Aug-2022,-445.48,necessary action
02-Oct-2022,00:27:29,GZ6647,B3,9436,move,69903999,13-Jul-2023,-238.17,necessary action
02-Oct-2022,16:26:13,ML9892,B3,2088,sale,79258306,05-Jul-2023,7714.12,
02-Oct-2022,20:44:42,AN9540,B3,0124,move,95036705,17-Dec-2022,-461.82,
04-Oct-2022,14:50:03,ZG4165,C22,3743,move,04660741,25-May-2022,-104.15,necessary action
05-Oct-2022,09:50:34,YC5293,C22,8905,move,48635768,09-Nov-2022,-429.00,necessary action
09-Oct-2022,14:12:23,BW0285,C22,8546,move,54091076,11-Apr-2023,-102.46,moving BW0285 from A32:2124 to C22:8546 under 54091076 invoice
09-Oct-2022,14:49:37,SG5047,A32,8899,move,50194085,24-Jan-2023,-376.87,necessary action
11-Oct-2022,01:07:13,JC5958,A48,7914,move,68040376,22-Feb-2023,-438.45,moving JC5958 from A39:1298 to A48:7914 under 68040376 invoice
15-Oct-2022,03:32:18,OJ2856,A32,7325,move,49422630,18-Dec-2022,-442.17,necessary action
15-Oct-2022,05:04:47,DW4259,A32,5542,move,16033618,14-Jul-2023,-208.53,necessary action
15-Oct-2022,08:53:16,XI1241,A39,2517,dispose,40467723,22-Sep-2022,-114.91,oops
16-Oct-2022,12:00:26,OB6983,A39,7600,move,10353265,03-Apr-2023,-305.34,
18-Oct-2022,16:51:18,GZ6647,B3,9436,sale,69903999,13-Jul-2023,11931.66,
19-Oct-2022,02:28:28,EE3041,B14,6455,move,31753779,14-Apr-2023,-145.28,moving EE3041 from D5:7712 to B14:6455 under 31753779 invoice
19-Oct-2022,04:37:07,LA2090,B14,6940,sale,15719359,17-Jul-2023,22956.58,finally
19-Oct-2022,15:28:38,YX0385,C22,1451,sale,37152772,01-Jan-2023,5689.21,
19-Oct-2022,16:57:38,CR8861,C22,3288,sale,37152772,14-Jul-2023,16255.85,yay
21-Oct-2022,21:08:47,NE1466,D5,7134,move,67593489,27-Dec-2022,-143.11,necessary action
23-Oct-2022,00:58:00,ZZ4375,A48,5731,move,47542500,09-Aug-2022,-493.56,necessary action
24-Oct-2022,02:56:22,AK6910,D5,5710,move,36658546,28-Sep-2022,-179.09,
24-Oct-2022,03:37:13,NE1466,A25,6733,move,59396641,27-Dec-2022,-146.87,moving NE1466 from D5:7134 to A25:6733 under 59396641 invoice
24-Oct-2022,13:26:16,TX0148,D5,0120,sale,97582843,10-Apr-2023,28317.25,yay
24-Oct-2022,18:02:26,YS7898,C22,2531,move,92027715,24-Mar-2023,-246.41,
24-Oct-2022,18:46:50,MI8437,D44,9390,move,72201372,26-Feb-2023,-239.40,
