date,time,sku,warehouse,warehouse_cell_id,operation,invoice,expiration_date,operation_cost,comment
12-Aug-2022,16:09:27,EW3587,B14,9431,first_arrival,34925301,15-Jun-2023,-101489.32,operation_cost = purchase_cost + delivery_cost
12-Aug-2022,16:09:27,GM9382,B14,3287,first_arrival,34925301,16-May-2023,-101489.32,operation_cost = purchase_cost + delivery_cost
12-Aug-2022,16:09:27,WJ9687,B14,9424,first_arrival,34925301,27-Jan-2023,-101489.32,arrived safely
12-Aug-2022,16:09:27,OM5946,B14,8827,first_arrival,34925301,15-Mar-2023,-101489.32,
13-Aug-2022,00:57:00,YJ1596,A25,0120,sale,97935267,21-May-2023,14958.75,
13-Aug-2022,23:06:11,EW3587,B14,9431,sale,34925301,15-Jun-2023,17297.92,
15-Aug-2022,20:32:58,KL3598,B3,9078,move,98167252,14-Nov-2022,-271.90,moving KL3598 from B14:7478 to B3:9078 under 98167252 invoice
18-Aug-2022,01:12:13,LG0098,A48,1816,first_arrival,54882842,05-Jan-2023,-3928.78,
18-Aug-2022,01:12:13,BW9819,A48,5065,first_arrival,54882842,26-Feb-2023,-3928.78,arrived safely
18-Aug-2022,01:12:13,AA0798,A48,0113,first_arrival,54882842,05-Jul-2023,-3928.78,arrived safely
18-Aug-2022,01:12:13,TX6180,A48,2022,first_arrival,54882842,03-Aug-2023,-3928.78,
19-Aug-2022,21:15:16,PI2267,C22,2834,move,00860566,13-Dec-2022,-384.14,necessary action
21-Aug-2022,14:11:27,RA3108,D5,6425,move,26047036,16-Jul-2022,-317.25,moving RA3108 from A25:3779 to D5:6425 under 26047036 invoice
26-Aug-2022,05:52:53,DA4886,C22,5024,first_arrival,89493178,19-Oct-2022,-3120.75,
26-Aug-2022,05:52:53,HZ6460,C22,5326,first_arrival,89493178,25-Dec-2022,-3120.75,
31-Aug-2022,14:05:10,KE4468,B14,4892,move,43935997,06-Jun-2023,-242.84,
05-Sep-2022,12:27:31,UB4003,B3,5387,move,48139244,01-Jan-2023,-131.16,moving UB4003 from D44:7144 to B3:5387 under 48139244 invoice
07-Sep-2022,14:27:26,XV5099,D5,0844,move,28908000,25-Dec-2022,-305.26,necessary action
08-Sep-2022,11:37:54,LX4929,C22,3835,move,57100774,25-Feb-2023,-466.83,moving LX4929 from A32:0914 to C22:3835 under 57100774 invoice
09-Sep-2022,05:39:44,OU8463,D5,5965,sale,74279654,23-Jun-2023,21263.45,finally
09-Sep-2022,09:17:39,LW6415,A39,0184,dispose,91300444,06-Aug-2022,-366.32,it stinks
09-Sep-2022,11:01:15,OZ6299,D44,8707,move,35976160,30-Jul-2023,-297.86,necessary action
10-Sep-2022,07:56:34,JD4033,A32,5090,move,59311315,14-Jul-2023,-291.69,
11-Sep-2022,16:09:49,XO2884,B3,7911,sale,02049497,28-Nov-2022,2675.80,finally
12-Sep-2022,16:02:13,EX7628,B14,3601,sale,34925301,19-May-2023,8488.71,yay
14-Sep-2022,01:41:12,UB4003,B3,5387,sale,48139244,01-Jan-2023,26934.44,finally
15-Sep-2022,22:43:00,ON4370,D5,0712,first_arrival,22686290,27-Sep-2022,-23205.33,
15-Sep-2022,22:43:00,DO3354,D5,9750,first_arrival,22686290,22-Feb-2023,-23205.33,
15-Sep-2022,22:43:00,LA9122,D5,5422,first_arrival,22686290,13-Jan-2023,-23205.33,
15-Sep-2022,22:43:00,NE9636,D5,1703,first_arrival,22686290,02-Dec-2022,-23205.33,arrived safely
15-Sep-2022,22:43:00,AG5382,D5,6103,first_arrival,22686290,09-Oct-2022,-23205.33,operation_cost = purchase_cost + delivery_cost
16-Sep-2022,20:00:43,AA0798,A39,7738,move,90141108,05-Jul-2023,-238.35,
18-Sep-2022,10:33:58,RA3108,A39,3124,move,36756761,16-Jul-2022,-108.56,
21-Sep-2022,02:27:17,QT8456,C22,6181,first_arrival,51142991,27-Jan-2023,-100396.05,arrived safely
21-Sep-2022,02:27:17,NA5934,C22,5442,first_arrival,51142991,31-Jul-2023,-100396.05,arrived safely
21-Sep-2022,02:27:17,PO8765,C22,4576,first_arrival,51142991,14-May-2023,-100396.05,
21-Sep-2022,02:27:17,LQ9585,C22,7718,first_arrival,51142991,01-Nov-2022,-100396.05,arrived safely
21-Sep-2022,02:27:17,BF0388,C22,6092,first_arrival,51142991,08-Nov-2022,-100396.05,arrived safely
21-Sep-2022,02:27:17,DA7507,C22,7251,first_arrival,51142991,30-Jun-2023,-100396.05,operation_cost = purchase_cost + delivery_cost
21-Sep-2022,02:27:17,BF0293,C22,4128,first_arrival,51142991,02-Apr-2023,-100396.05,arrived safely
21-Sep-2022,02:27:17,SC7153,C22,8467,first_arrival,51142991,20-Oct-2022,-100396.05,
21-Sep-2022,02:27:17,KB5491,C22,6185,first_arrival,51142991,09-Jul-2023,-100396.05,operation_cost = purchase_cost + delivery_cost
21-Sep-2022,02:27:17,WV9470,C22,6033,first_arrival,51142991,12-Oct-2022,-100396.05,arrived safely
21-Sep-2022,02:27:17,OU6836,C22,4969,first_arrival,51142991,02-Dec-2022,-100396.05,operation_cost = purchase_cost + delivery_cost
22-Sep-2022,18:20:11,KL3598,A25,5104,move,08878810,14-Nov-2022,-474.58,
25-Sep-2022,13:00:15,KL3598,D5,2996,move,95637476,14-Nov-2022,-316.57,moving KL3598 from A25:5104 to D5:2996 under 95637476 invoice
29-Sep-2022,19:14:46,QA7190,B3,0324,move,68597822,30-May-2022,-473.11,necessary action
30-Sep-2022,05:38:10,BW9819,C22,8338,move,93558670,26-Feb-2023,-234.04,necessary action
02-Oct-2022,05:27:55,BF0388,C22,6092,sale,51142991,08-Nov-2022,6417.25,finally
03-Oct-2022,17:31:23,MV2891,A48,5836,sale,61148579,19-Dec-2022,20250.15,
06-Oct-2022,00:04:01,TN6472,A25,3444,dispose,13053516,08-Jun-2022,-232.43,:`(
06-Oct-2022,01:06:04,IE7739,D5,1956,sale,74279654,03-Feb-2023,27894.33,
07-Oct-2022,21:18:09,KL3598,D5,2996,sale,95637476,14-Nov-2022,16149.79,yay
08-Oct-2022,03:29:02,RK9856,A32,3027,move,04333263,09-Jul-2022,-395.41,necessary action
11-Oct-2022,00:46:47,RK9856,A48,6867,move,74373690,09-Jul-2022,-277.86,
11-Oct-2022,03:47:32,YX2618,C22,4952,move,35519017,19-Nov-2022,-432.46,necessary action
11-Oct-2022,10:54:13,GM9382,A48,6609,move,41629235,16-May-2023,-375.03,moving GM9382 from B14:3287 to A48:6609 under 41629235 invoice
12-Oct-2022,09:44:48,NJ9753,D44,6402,first_arrival,43477323,29-Nov-2022,-20238.66,operation_cost = purchase_cost + delivery_cost
12-Oct-2022,09:44:48,EP6841,D44,9962,first_arrival,43477323,21-Feb-2023,-20238.66,operation_cost = purchase_cost + delivery_cost
12-Oct-2022,09:44:48,AJ6891,D44,2286,first_arrival,43477323,17-Mar-2023,-20238.66,
12-Oct-2022,09:44:48,IS2052,D44,9607,first_arrival,43477323,20-Jun-2023,-20238.66,operation_cost = purchase_cost + delivery_cost
12-Oct-2022,16:14:38,WJ9687,B14,9424,sale,34925301,27-Jan-2023,11005.04,
16-Oct-2022,18:06:12,PU9811,A39,1760,move,72947260,22-Mar-2023,-278.94,necessary action
17-Oct-2022,01:24:06,LS7849,A39,7970,move,15654705,10-Jul-2023,-211.32,moving LS7849 from D5:5194 to A39:7970 under 15654705 invoice
18-Oct-2022,11:23:08,TX6180,A48,2022,sale,54882842,03-Aug-2023,19917.70,
19-Oct-2022,10:12:51,SC7153,A32,6761,move,86025944,20-Oct-2022,-433.03,
23-Oct-2022,09:37:57,PN3088,A48,7599,move,10928168,22-Apr-2023,-329.62,moving PN3088 from B3:6418 to A48:7599 under 10928168 invoice
23-Oct-2022,17:43:22,IS2052,B14,9242,move,23558385,20-Jun-2023,-433.53,moving IS2052 from D44:9607 to B14:9242 under 23558385 invoice
24-Oct-2022,15:54:42,SS7063,C22,8947,first_arrival,63168715,13-May-2023,-122079.93,operation_cost = purchase_cost + delivery_cost
24-Oct-2022,15:54:42,BL6189,C22,3744,first_arrival,63168715,12-Jan-2023,-122079.93,
24-Oct-2022,15:54:42,OE7405,C22,7692,first_arrival,63168715,09-Apr-2023,-122079.93,
24-Oct-2022,15:54:42,AV9058,C22,3855,first_arrival,63168715,16-Jan-2023,-122079.93,operation_cost = purchase_cost + delivery_cost
24-Oct-2022,15:54:42,LU8550,C22,1126,first_arrival,63168715,16-Apr-2023,-122079.93,operation_cost = purchase_cost + delivery_cost
24-Oct-2022,15:54:42,HH7392,C22,7621,first_arrival,63168715,03-Nov-2022,-122079.93,arrived safely
24-Oct-2022,15:54:42,DO2247,C22,9089,first_arrival,63168715,23-Mar-2023,-122079.93,operation_cost = purchase_cost + delivery_cost
24-Oct-2022,15:54:42,NV5234,C22,7360,first_arrival,63168715,29-Jul-2023,-122079.93,
24-Oct-2022,15:54:42,GM1090,C22,9537,first_arrival,63168715,17-Dec-2022,-122079.93,
24-Oct-2022,15:54:42,YO5102,C22,0571,first_arrival,63168715,27-Jul-2023,-122079.93,arrived safely
24-Oct-2022,15:54:42,DZ2730,C22,6146,first_arrival,63168715,29-Mar-2023,-122079.93,arrived safely
24-Oct-2022,15:54:42,XI0812,C22,1135,first_arrival,63168715,18-Mar-2023,-122079.93,
26-Oct-2022,11:27:55,EQ4996,A48,9430,move,60046565,24-Nov-2022,-258.16,necessary action
26-Oct-2022,23:35:32,RA3108,A39,3124,dispose,36756761,16-Jul-2022,-196.59,it stinks
30-Oct-2022,07:40:21,FW6409,A48,5668,move,06800767,30-Aug-2022,-149.10,necessary action
30-Oct-2022,13:21:43,SC7153,A32,6761,dispose,86025944,20-Oct-2022,-263.92,oops
01-Nov-2022,01:24:34,KB5491,D5,8206,move,88098777,09-Jul-2023,-226.51,moving KB5491 from C22:6185 to D5:8206 under 88098777 invoice
02-Nov-2022,12:11:24,DA7507,C22,7251,sale,51142991,30-Jun-2023,7127.55,finally
03-Nov-2022,09:45:20,NN7794,D5,8546,move,70816922,29-Aug-2022,-279.55,
06-Nov-2022,00:37:30,KE4468,B14,4892,sale,43935997,06-Jun-2023,14661.08,
06-Nov-2022,04:06:46,PF9922,B14,5391,dispose,27994990,28-Apr-2022,-436.56,it stinks
07-Nov-2022,15:13:38,EC2299,A25,9173,move,22028009,12-Jan-2023,-371.95,
09-Nov-2022,18:28:40,QT8456,C22,6181,sale,51142991,27-Jan-2023,490.23,
09-Nov-2022,20:42:29,LA9122,D44,2650,move,31212493,13-Jan-2023,-478.72,moving LA9122 from D5:5422 to D44:2650 under 31212493 invoice
10-Nov-2022,10:06:58,DA4886,D5,3926,move,23256388,19-Oct-2022,-145.84,necessary action
11-Nov-2022,20:33:59,LA9122,A25,9155,move,14923453,13-Jan-2023,-466.99,necessary action
11-Nov-2022,23:33:50,XS3553,D44,4317,move,51053387,11-Apr-2023,-440.52,necessary action
12-Nov-2022,19:21:33,IG0290,A39,4793,sale,98648289,17-Jan-2023,11126.78,finally
13-Nov-2022,14:43:58,IL4829,A32,7306,sale,52303327,19-Mar-2023,15654.11,finally
13-Nov-2022,18:00:21,OE7405,D5,2421,move,91520763,09-Apr-2023,-175.71,
14-Nov-2022,18:48:34,KH1755,D5,4438,dispose,16564709,01-Jun-2022,-225.33,unfortunate
15-Nov-2022,19:22:32,IS2052,C22,6959,move,28402976,20-Jun-2023,-265.91,
17-Nov-2022,15:52:39,EQ4996,C22,7443,move,82474564,24-Nov-2022,-405.92,
17-Nov-2022,18:46:09,EC2299,C22,3489,move,14209186,12-Jan-2023,-391.41,moving EC2299 from A25:9173 to C22:3489 under 14209186 invoice
18-Nov-2022,18:07:52,NA5934,C22,5442,sale,51142991,31-Jul-2023,15385.31,yay
19-Nov-2022,01:29:22,EC7427,B3,7125,move,65257728,08-Nov-2022,-117.18,moving EC7427 from A48:7703 to B3:7125 under 65257728 invoice
19-Nov-2022,17:55:47,XA2084,B3,6204,move,54179329,28-Nov-2022,-378.80,
20-Nov-2022,05:46:36,BM4877,A25,2345,move,56322068,11-Feb-2023,-281.27,
21-Nov-2022,10:13:40,OE7405,A25,4878,move,36744879,09-Apr-2023,-209.99,moving OE7405 from D5:2421 to A25:4878 under 36744879 invoice
22-Nov-2022,20:26:03,OE7405,A25,4878,sale,36744879,09-Apr-2023,27187.39,yay
24-Nov-2022,12:37:48,KB5491,A48,0593,move,29356968,09-Jul-2023,-482.18,
28-Nov-2022,17:48:37,AI8682,B3,4190,move,48408568,08-Jan-2023,-178.27,necessary action
29-Nov-2022,06:42:55,NK6615,B14,7676,move,62842309,28-Jan-2023,-234.27,necessary action
30-Nov-2022,04:24:40,LX4929,B3,1874,move,51647479,25-Feb-2023,-101.29,
30-Nov-2022,12:25:57,LQ6093,D44,5616,move,53036297,03-Jul-2022,-423.62,
01-Dec-2022,05:08:38,YO5102,C22,0571,sale,63168715,27-Jul-2023,26164.41,finally
03-Dec-2022,14:18:30,ZQ3719,A39,0877,move,15635801,31-Jul-2022,-154.52,moving ZQ3719 from B3:5914 to A39:0877 under 15635801 invoice
04-Dec-2022,16:15:32,BL6189,B3,2446,move,87660573,12-Jan-2023,-422.22,necessary action
04-Dec-2022,19:18:26,JM2867,D44,0311,sale,33278005,21-Jul-2023,19071.30,
08-Dec-2022,23:23:18,EC7427,A25,4848,move,07767042,08-Nov-2022,-283.42,necessary action
09-Dec-2022,09:16:36,RK9856,A48,6867,dispose,74373690,09-Jul-2022,1.93,at least some compensation
09-Dec-2022,10:53:11,AG5382,A32,3773,move,31528238,09-Oct-2022,-452.44,
09-Dec-2022,12:04:50,XA2084,D5,3485,move,78241417,28-Nov-2022,-215.69,necessary action
09-Dec-2022,14:47:37,JI9502,B3,2109,move,07180467,25-Nov-2022,-249.80,necessary action
11-Dec-2022,09:55:04,JP6163,B3,8274,move,69868040,01-Jul-2023,-227.27,
11-Dec-2022,17:23:09,QA7190,C22,4592,move,26126200,30-May-2022,-480.47,
12-Dec-2022,15:13:27,PI2267,D5,5695,move,56478143,13-Dec-2022,-238.19,necessary action
13-Dec-2022,10:28:33,LQ9585,B14,7671,move,70390142,01-Nov-2022,-455.92,necessary action
13-Dec-2022,17:08:12,AT8207,A48,8514,sale,05471365,02-Jan-2023,135.86,
